0.00	355.48	65.95	0.49328	355.22	66.08	0.50259	36.540	1523.68
0.00	355.60	66.02	0.49416	355.35	66.15	0.50316	38.068	1523.68
0.00	355.74	66.09	0.49525	355.48	66.22	0.50401	38.224	1523.68
0.00	355.81	66.13	0.49528	355.55	66.25	0.50350	36.017	1523.68
0.00	355.96	66.21	0.49450	355.69	66.32	0.50212	28.617	1523.68
0.00	356.09	66.28	0.49431	355.81	66.38	0.50174	35.288	1523.68
0.00	356.23	66.35	0.49420	355.93	66.44	0.50154	36.739	1523.68
0.00	356.30	66.39	0.49446	355.99	66.48	0.50139	23.175	1523.68
0.00	356.44	66.46	0.49548	356.12	66.54	0.50227	36.154	1523.68
0.00	356.58	66.54	0.49841	356.25	66.61	0.50435	32.511	1523.68
0.00	356.64	66.57	0.50190	356.31	66.64	0.50799	14.736	1523.68
0.00	356.78	66.65	0.50803	356.44	66.71	0.51372	36.103	1523.68
0.00	356.91	66.72	0.51454	356.58	66.78	0.51949	34.814	1523.68
0.00	357.06	66.80	0.52245	356.71	66.86	0.52735	34.184	1523.68
0.00	357.11	66.84	0.53041	356.77	66.89	0.53505	34.905	1523.68
0.00	357.27	66.93	0.53957	356.90	66.96	0.54407	33.070	1523.68
0.00	357.41	67.01	0.54899	357.02	67.04	0.55363	37.354	1523.68
0.00	357.55	67.10	0.55858	357.16	67.12	0.56242	35.773	1523.68
0.00	357.67	67.17	0.56868	357.30	67.20	0.57246	16.473	1523.68
0.00	357.75	67.22	0.58001	357.37	67.24	0.58343	36.323	1523.68
0.00	357.87	67.30	0.59031	357.50	67.33	0.59347	34.466	1523.68
0.00	358.01	67.39	0.60253	357.64	67.41	0.60524	34.469	1523.68
0.00	358.14	67.48	0.61449	357.78	67.51	0.61657	34.762	1523.68
0.00	358.21	67.53	0.62530	357.86	67.56	0.62729	35.716	1523.68
0.00	358.32	67.61	0.63460	358.00	67.65	0.63626	34.400	1523.68
0.00	358.46	67.71	0.64303	358.13	67.75	0.64415	36.053	1523.68
0.00	358.52	67.76	0.65083	358.21	67.80	0.65144	36.655	1523.68
0.00	358.66	67.86	0.65824	358.34	67.90	0.65905	35.751	1523.68
0.00	358.79	67.96	0.66562	358.48	68.00	0.66591	37.924	1523.68
0.00	358.92	68.06	0.67192	358.61	68.09	0.67162	37.240	1523.68
0.00	359.04	68.16	0.67800	358.73	68.19	0.67745	36.061	1523.68
0.00	359.09	68.20	0.68346	358.79	68.23	0.68281	37.446	1523.68
0.00	359.21	68.30	0.68951	358.91	68.33	0.68861	37.337	1523.68
0.00	359.33	68.39	0.69489	359.02	68.42	0.69429	38.947	1523.68
0.00	359.39	68.44	0.70059	359.08	68.47	0.69984	39.901	1523.68
0.00	359.51	68.54	0.70649	359.20	68.57	0.70586	37.367	1523.68
0.00	359.65	68.66	0.71272	359.31	68.66	0.71193	36.045	1523.68
0.00	359.76	68.75	0.71797	359.43	68.76	0.71702	37.129	1523.68
0.00	359.88	68.86	0.72316	359.54	68.86	0.72222	34.186	1523.68
0.00	359.94	68.91	0.72849	359.60	68.91	0.72683	21.506	1523.68
0.00	360.07	69.03	0.73330	359.72	69.01	0.73172	33.593	1523.68
0.00	360.17	69.12	0.73799	359.83	69.11	0.73677	37.101	1523.68
0.00	360.29	69.23	0.74260	359.95	69.21	0.74078	27.409	1523.68
0.00	360.35	69.28	0.74811	360.01	69.27	0.74614	33.435	1523.68
0.00	360.48	69.39	0.75366	360.13	69.37	0.75170	34.432	1523.68
0.00	360.59	69.50	0.75935	360.25	69.49	0.75754	34.139	1523.68
0.00	360.65	69.55	0.76546	360.31	69.54	0.76347	33.228	1523.68
0.00	360.75	69.65	0.77135	360.43	69.65	0.76863	32.881	1523.68
0.00	360.87	69.76	0.77742	360.55	69.76	0.77542	32.532	1523.68
0.00	360.98	69.87	0.78343	360.66	69.87	0.78131	32.202	1523.68
0.00	361.03	69.92	0.78825	360.71	69.92	0.78595	32.418	1523.68
0.00	361.14	70.04	0.79355	360.82	70.04	0.79160	33.048	1523.68
0.00	361.25	70.14	0.79886	360.93	70.15	0.79699	143.717	1523.68
0.00	361.43	70.33	0.80778	361.10	70.32	0.80571	10.401	1523.68
0.00	361.48	70.38	0.81154	361.15	70.37	0.80917	29.148	1523.68
